1686193800000,26361.28000000,26361.28000000,26320.00000000,26346.18000000,167.97801000,1686194099999,4423702.01865810,3213,40.24800000,1060044.60903200,0
1686194100000,26346.17000000,26372.75000000,26346.17000000,26370.00000000,62.96168000,1686194399999,1659730.57670760,2136,31.48990000,830104.70077760,0
1686194400000,26370.00000000,26370.01000000,26300.00000000,26306.75000000,111.88314000,1686194699999,2946861.67955790,3512,26.02480000,685255.36457400,0
1686194700000,26306.76000000,26310.03000000,26210.00000000,26246.20000000,303.13350000,1686194999999,7961728.08571580,7893,102.12918000,2682067.52400590,0
1686195000000,26246.20000000,26286.69000000,26223.45000000,26271.15000000,225.54623000,1686195299999,5922632.61549870,5709,103.22196000,2710269.95530490,0
1686195300000,26271.14000000,26297.60000000,26242.35000000,26242.35000000,277.90168000,1686195599999,7301244.65059270,5199,136.34090000,3581887.03507450,0
1686195600000,26242.35000000,26292.62000000,26231.38000000,26292.53000000,92.34366000,1686195899999,2424968.36693700,2961,54.70303000,1436515.49969170,0
1686195900000,26292.52000000,26309.17000000,26273.99000000,26308.27000000,63.54691000,1686196199999,1670600.62946830,2567,32.91385000,865306.81648940,0
1686196200000,26308.26000000,26320.00000000,26296.61000000,26319.99000000,53.57616000,1686196499999,1409280.28598980,1893,27.59529000,725867.32636560,0
1686196500000,26320.00000000,26347.61000000,26319.99000000,26344.17000000,169.76789000,1686196799999,4470250.60056420,3043,118.77369000,3127436.67698060,0
1686196800000,26344.16000000,26355.71000000,26326.19000000,26343.31000000,106.89973000,1686197099999,2815520.97149810,2700,53.49278000,1408913.07103550,0
1686197100000,26343.31000000,26393.57000000,26343.30000000,26376.06000000,80.57589000,1686197399999,2124902.24166810,3191,58.38096000,1539426.88455450,0
1686197400000,26376.06000000,26394.42000000,26376.06000000,26393.38000000,58.07398000,1686197699999,1532234.20776280,1910,35.25317000,930080.89553380,0
1686197700000,26393.37000000,26396.47000000,26377.73000000,26390.86000000,51.21438000,1686197999999,1351387.55820850,2046,17.07377000,450501.77880620,0
1686198000000,26390.85000000,26390.86000000,26372.08000000,26372.09000000,52.12005000,1686198299999,1374934.70805110,1912,18.59525000,490530.32375570,0
1686198300000,26372.08000000,26376.80000000,26369.18000000,26376.74000000,38.21303000,1686198599999,1007829.85172010,1272,12.11512000,319505.06271340,0
1686198600000,26376.75000000,26428.06000000,26376.74000000,26425.08000000,70.47174000,1686198899999,1860787.25359840,2636,54.93722000,1450585.48723550,0
1686198900000,26425.08000000,26425.09000000,26381.11000000,26384.76000000,53.40765000,1686199199999,1409901.35425360,2309,8.07489000,213098.58169120,0
1686199200000,26384.76000000,26389.36000000,26374.27000000,26374.28000000,66.12051000,1686199499999,1744327.76563910,2301,24.75131000,652921.03874420,0
1686199500000,26374.29000000,26394.77000000,26368.75000000,26393.27000000,45.12335000,1686199799999,1190652.57408740,1732,24.49229000,646268.44846900,0
1686199800000,26393.26000000,26404.84000000,26393.26000000,26397.96000000,53.07131000,1686200099999,1401145.88169960,1771,32.95160000,869946.69766260,0
1686200100000,26397.97000000,26409.34000000,26394.11000000,26400.97000000,43.19670000,1686200399999,1140576.62314260,1592,16.00757000,422632.22829390,0
1686200400000,26400.96000000,26424.50000000,26400.96000000,26422.79000000,49.70274000,1686200699999,1312947.94844720,1788,28.63238000,756239.79604670,0
1686200700000,26422.80000000,26434.67000000,26401.29000000,26401.30000000,49.41343000,1686200999999,1305483.78553530,1974,17.77840000,469767.69485680,0
1686201000000,26401.29000000,26433.02000000,26400.00000000,26430.33000000,57.02561000,1686201299999,1506474.65650080,2098,35.59190000,940241.47062340,0
1686201300000,26430.34000000,26433.97000000,26415.18000000,26422.67000000,58.49060000,1686201599999,1545707.45771320,2059,23.04918000,609100.08128600,0
1686201600000,26422.67000000,26423.80000000,26413.71000000,26417.40000000,44.85007000,1686201899999,1184875.33944630,1631,28.33658000,748596.44175200,0
1686201900000,26417.41000000,26435.22000000,26402.00000000,26431.63000000,56.51597000,1686202199999,1492966.51832880,2289,31.41343000,829858.53843560,0
1686202200000,26431.63000000,26434.42000000,26402.81000000,26416.43000000,46.45252000,1686202499999,1227133.10243830,2166,17.89758000,472726.05429940,0
1686202500000,26416.43000000,26424.01000000,26402.80000000,26410.78000000,61.22921000,1686202799999,1617256.91063180,2335,30.18479000,797252.79955410,0
1686202800000,26410.79000000,26415.17000000,26402.80000000,26410.61000000,159.39266000,1686203099999,4209750.17721150,2095,56.19056000,1484004.63895250,0
1686203100000,26410.62000000,26410.62000000,26370.95000000,26378.86000000,90.27975000,1686203399999,2382510.20507710,2881,21.47146000,566545.39031030,0
1686203400000,26378.86000000,26392.65000000,26350.00000000,26350.00000000,83.47994000,1686203699999,2201880.20731370,2525,32.84865000,866469.72794180,0
1686203700000,26350.00000000,26382.51000000,26350.00000000,26377.51000000,82.79848000,1686203999999,2182907.71528530,2131,60.14295000,1585511.52729480,0
1686204000000,26377.51000000,26377.51000000,26350.21000000,26354.26000000,72.83109000,1686204299999,1919737.18302640,2395,23.22246000,612048.38059770,0
1686204300000,26354.25000000,26355.36000000,26307.00000000,26307.01000000,98.98376000,1686204599999,2606769.69941810,2996,30.16345000,794428.52874900,0
